"player","position","round","distance_m","hs_dist","sprints","player_load","max_vel","m_per_min","accels","decels","hmld","field_min","activity_id","athlete_id","period_id"
"Nick Watson","Hybrid","Round 20 v Carlton","3641.71997","528.5600099999999","12","359.18719","8.72378","129.60242","31","0","1246.09009","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","d15ed9ce-f683-4f0e-b12f-c87e4029f11e","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Nick Watson","Hybrid","Round 20 v Carlton","2927.71045","317.03999","9","304.67416","8.61037","120.44721","35","0","1081.67993","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","d15ed9ce-f683-4f0e-b12f-c87e4029f11e","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Nick Watson","Hybrid","Round 20 v Carlton","3151.5625","315.23999999999995","6","324.48303","8.52811","125.52359","23","0","1187.65002","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","d15ed9ce-f683-4f0e-b12f-c87e4029f11e","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Nick Watson","Hybrid","Round 20 v Carlton","2316.22754","254.51999999999998","8","241.41199","8.44273","121.07406","18","0","906.01001","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","d15ed9ce-f683-4f0e-b12f-c87e4029f11e","b364be3a-e01c-4e73-9696-1262ea802afb"
"Josh Battle","Hybrid","Round 20 v Carlton","4356.41211","352.28","11","428.0076","8.07726","134.49868","54","0","1581.63","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","d906015c-707c-4176-b45b-c0b21e435310","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Josh Battle","Hybrid","Round 20 v Carlton","3260.77295","345.65000000000003","9","325.77222","7.71551","132.59217","49","0","997.77002","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","d906015c-707c-4176-b45b-c0b21e435310","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Josh Battle","Hybrid","Round 20 v Carlton","3537.65625","261.29","5","355.2594","7.98096","118.13057","47","0","1172.88","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","d906015c-707c-4176-b45b-c0b21e435310","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Josh Battle","Hybrid","Round 20 v Carlton","2703.27051","351.14000999999996","6","265.2113","7.11869","125.14176","42","0","869.36005","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","d906015c-707c-4176-b45b-c0b21e435310","b364be3a-e01c-4e73-9696-1262ea802afb"
"Massimo D'Ambrosio","Hybrid","Round 20 v Carlton","3960.87402","544.49999","16","379.328","7.57226","142.47834","52","0","1347.45996","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","dc9a9fa6-3f4c-464e-ae3c-ce8c25ab08d1","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Massimo D'Ambrosio","Hybrid","Round 20 v Carlton","1993.4082","320.56998999999996","6","201.60455","7.80326","158.94073","23","0","680.59003","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","dc9a9fa6-3f4c-464e-ae3c-ce8c25ab08d1","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Massimo D'Ambrosio","Hybrid","Round 20 v Carlton","3483.26465","500.09","14","349.11298","8.28967","137.59415","49","0","1162.48999","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","dc9a9fa6-3f4c-464e-ae3c-ce8c25ab08d1","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Massimo D'Ambrosio","Hybrid","Round 20 v Carlton","2781.76465","366.75999","9","284.49475","8.1353","126.78867","43","0","841.06","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","dc9a9fa6-3f4c-464e-ae3c-ce8c25ab08d1","b364be3a-e01c-4e73-9696-1262ea802afb"
"Conor Nash","Back","Round 20 v Carlton","2708.98315","205.00999","3","223.55376","6.95887","141.88358","33","0","1018.58002","1943.4000000953674","e70271d7-604f-47da-8eb3-a3a5ad2792eb","ee799c04-c79f-41c9-bd53-176bb21a7077","c02dcc95-d00f-41dd-8b60-8432ecf4d808"
"Conor Nash","Back","Round 20 v Carlton","3902.7063","390.12001","8","332.95544","7.48529","147.12389","54","0","1527.33997","1725.4900000095367","e70271d7-604f-47da-8eb3-a3a5ad2792eb","ee799c04-c79f-41c9-bd53-176bb21a7077","eb2f567e-fc66-44d5-a5b8-395c251441a2"
"Conor Nash","Back","Round 20 v Carlton","3233.22705","324.20001","7","293.1239","7.11932","137.47785","49","0","1220.26001","1928.6499998569489","e70271d7-604f-47da-8eb3-a3a5ad2792eb","ee799c04-c79f-41c9-bd53-176bb21a7077","d161fdd5-b213-4d59-98ff-7fde64da7c65"
"Conor Nash","Back","Round 20 v Carlton","3163.92969","238.94","6","276.03601","7.09773","132.78387","47","0","1075.98999","1673.8199999332428","e70271d7-604f-47da-8eb3-a3a5ad2792eb","ee799c04-c79f-41c9-bd53-176bb21a7077","b364be3a-e01c-4e73-9696-1262ea802afb"
"Jack Ginnivan","Hybrid","Round 19 v Port Adelaide","2531.74805","184.38","5","236.99641","7.36226","129.04682","41","0","916.0","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","020880cf-4cc3-45b8-ade5-ced73183435f","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"Jack Ginnivan","Hybrid","Round 19 v Port Adelaide","3270.69189","589.23","17","304.9863","7.67346","133.27731","56","0","920.90002","1862.7099997997284","e866e05c-99e3-4cc1-a975-4c163eaf7553","020880cf-4cc3-45b8-ade5-ced73183435f","b833765a-6d97-4d78-bf61-6f90988d9713"
"Jack Ginnivan","Hybrid","Round 19 v Port Adelaide","3178.19043","491.07","13","301.2879","7.53729","129.30336","47","0","936.54999","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","020880cf-4cc3-45b8-ade5-ced73183435f","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"Jack Ginnivan","Hybrid","Round 19 v Port Adelaide","3634.7793","345.91001000000006","10","356.6272","7.68254","140.66665","61","0","1249.69995","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","020880cf-4cc3-45b8-ade5-ced73183435f","7a877ec2-a258-4863-b093-183a1931e54a"
"Jack Gunston","Forward","Round 19 v Port Adelaide","3212.38379","181.57999","5","326.15323","7.29306","114.26142","33","0","1248.17004","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","0325dfcd-afd9-4feb-9006-dd13f41ca9e6","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"Jack Gunston","Forward","Round 19 v Port Adelaide","2928.49023","204.62","8","290.89261","7.21561","114.94493","37","0","1082.58997","1862.7099997997284","e866e05c-99e3-4cc1-a975-4c163eaf7553","0325dfcd-afd9-4feb-9006-dd13f41ca9e6","b833765a-6d97-4d78-bf61-6f90988d9713"
"Jack Gunston","Forward","Round 19 v Port Adelaide","2755.45313","286.53","6","273.15753","7.7178","120.17241","34","0","1023.26001","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","0325dfcd-afd9-4feb-9006-dd13f41ca9e6","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"Jack Gunston","Forward","Round 19 v Port Adelaide","2591.73926","210.97","4","260.46838","6.95626","112.96263","32","0","881.81","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","0325dfcd-afd9-4feb-9006-dd13f41ca9e6","7a877ec2-a258-4863-b093-183a1931e54a"
"Karl Amon","Hybrid","Round 19 v Port Adelaide","3676.02612","448.03","10","363.6806","7.87174","132.10127","42","0","1235.30994","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","036695b3-12e6-43fb-a153-0dea34fd7c41","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"Karl Amon","Hybrid","Round 19 v Port Adelaide","3147.05322","329.8","10","325.68539","7.69816","128.82624","53","0","1093.80005","1862.7099997997284","e866e05c-99e3-4cc1-a975-4c163eaf7553","036695b3-12e6-43fb-a153-0dea34fd7c41","b833765a-6d97-4d78-bf61-6f90988d9713"
"Karl Amon","Hybrid","Round 19 v Port Adelaide","3525.26074","518.76998","9","350.81018","7.61958","130.96457","38","0","1109.23999","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","036695b3-12e6-43fb-a153-0dea34fd7c41","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"Karl Amon","Hybrid","Round 19 v Port Adelaide","3246.97363","526.74","12","324.69373","7.32483","139.88341","38","0","1138.77002","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","036695b3-12e6-43fb-a153-0dea34fd7c41","7a877ec2-a258-4863-b093-183a1931e54a"
"Jack Scrimshaw","Hybrid","Round 19 v Port Adelaide","2933.46509","333.21","9","261.52005","8.01468","120.42716","43","0","855.92999","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","131ea882-7562-4a3d-a0e0-ddd0ca763ee2","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"Jack Scrimshaw","Hybrid","Round 19 v Port Adelaide","3425.35718","296.19001","11","301.96405","7.45145","131.76816","55","0","1166.14001","1862.7099997997284","e866e05c-99e3-4cc1-a975-4c163eaf7553","131ea882-7562-4a3d-a0e0-ddd0ca763ee2","b833765a-6d97-4d78-bf61-6f90988d9713"
"Jack Scrimshaw","Hybrid","Round 19 v Port Adelaide","2366.34326","199.87","5","206.04596","8.11709","123.7843","34","0","846.02002","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","131ea882-7562-4a3d-a0e0-ddd0ca763ee2","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"Jack Scrimshaw","Hybrid","Round 19 v Port Adelaide","2873.09961","147.23000000000002","5","259.11646","7.65011","119.99497","35","0","1178.06006","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","131ea882-7562-4a3d-a0e0-ddd0ca763ee2","7a877ec2-a258-4863-b093-183a1931e54a"
"Josh Ward","Hybrid","Round 19 v Port Adelaide","3740.1084","427.24998999999997","9","349.87006","7.23861","141.74057","62","0","1305.93005","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","2794f857-7792-4f4b-b5fc-204ce195a191","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"Josh Ward","Hybrid","Round 19 v Port Adelaide","3757.32227","455.25001","10","352.64624","8.40465","143.50327","56","0","1339.08008","1862.7099997997284","e866e05c-99e3-4cc1-a975-4c163eaf7553","2794f857-7792-4f4b-b5fc-204ce195a191","b833765a-6d97-4d78-bf61-6f90988d9713"
"Josh Ward","Hybrid","Round 19 v Port Adelaide","3666.4248","402.45001","8","344.99811","7.40904","140.87005","47","0","1343.04004","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","2794f857-7792-4f4b-b5fc-204ce195a191","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"Josh Ward","Hybrid","Round 19 v Port Adelaide","3576.38086","183.41998999999998","3","350.65759","6.89765","137.93242","50","0","1449.27002","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","2794f857-7792-4f4b-b5fc-204ce195a191","7a877ec2-a258-4863-b093-183a1931e54a"
"Harry Morrison","Back","Round 19 v Port Adelaide","4232.30127","582.88001","14","405.97284","7.82414","129.29242","55","0","1291.38","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","28405012-6960-46d6-9664-4d4f08217ee7","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"Harry Morrison","Back","Round 19 v Port Adelaide","3277.37061","281.88999","8","312.70276","7.42929","135.96979","38","0","1173.40002","1862.7099997997284","e866e05c-99e3-4cc1-a975-4c163eaf7553","28405012-6960-46d6-9664-4d4f08217ee7","b833765a-6d97-4d78-bf61-6f90988d9713"
"Harry Morrison","Back","Round 19 v Port Adelaide","3909.32031","546.3599899999999","14","371.4859","8.25824","134.22789","41","0","1304.47998","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","28405012-6960-46d6-9664-4d4f08217ee7","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"Harry Morrison","Back","Round 19 v Port Adelaide","3535.19336","329.84","8","344.22937","7.20628","139.76503","43","0","1247.02002","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","28405012-6960-46d6-9664-4d4f08217ee7","7a877ec2-a258-4863-b093-183a1931e54a"
"James Sicily","Back","Round 19 v Port Adelaide","2992.29224","206.43","5","313.46521","7.55377","114.01597","31","0","996.21997","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","29708cec-1d8a-451d-a7da-18fca9557adc","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"James Sicily","Back","Round 19 v Port Adelaide","3650.51807","281.87","7","336.90308","8.11734","117.58732","39","0","1370.0","1862.7099997997284","e866e05c-99e3-4cc1-a975-4c163eaf7553","29708cec-1d8a-451d-a7da-18fca9557adc","b833765a-6d97-4d78-bf61-6f90988d9713"
"James Sicily","Back","Round 19 v Port Adelaide","3026.41309","402.57002000000006","10","288.07043","7.59607","113.50042","29","0","867.57001","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","29708cec-1d8a-451d-a7da-18fca9557adc","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"James Sicily","Back","Round 19 v Port Adelaide","3202.7334","398.94","6","289.53076","8.06316","127.5532","27","0","1175.38","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","29708cec-1d8a-451d-a7da-18fca9557adc","7a877ec2-a258-4863-b093-183a1931e54a"
"Blake Hardwick","Back","Round 19 v Port Adelaide","3993.15039","234.17","6","379.93515","7.85455","121.98661","60","0","1302.76001","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","2ca83ae0-85a1-479e-bef1-d06af29b9200","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"Blake Hardwick","Back","Round 19 v Port Adelaide","3286.30273","229.36","4","301.74579","8.26818","122.97733","51","0","1074.67004","1862.7099997997284","e866e05c-99e3-4cc1-a975-4c163eaf7553","2ca83ae0-85a1-479e-bef1-d06af29b9200","b833765a-6d97-4d78-bf61-6f90988d9713"
"Blake Hardwick","Back","Round 19 v Port Adelaide","3560.71484","425.22","13","330.21191","7.75236","113.05532","47","0","974.35999","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","2ca83ae0-85a1-479e-bef1-d06af29b9200","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"Blake Hardwick","Back","Round 19 v Port Adelaide","3751.32031","206.38","7","340.7627","7.42357","117.02214","48","0","1382.10999","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","2ca83ae0-85a1-479e-bef1-d06af29b9200","7a877ec2-a258-4863-b093-183a1931e54a"
"Mitch Lewis","Back","Round 19 v Port Adelaide","3240.22827","351.04999","8","273.48773","7.91552","117.62403","53","0","993.38","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","35159eb5-300f-48c1-b664-b6b12ef66fda","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"Mitch Lewis","Back","Round 19 v Port Adelaide","3251.15674","314.97","7","267.0867","7.6517","116.93547","60","0","869.06","1862.7099997997284","e866e05c-99e3-4cc1-a975-4c163eaf7553","35159eb5-300f-48c1-b664-b6b12ef66fda","b833765a-6d97-4d78-bf61-6f90988d9713"
"Mitch Lewis","Back","Round 19 v Port Adelaide","2375.1084","149.10999999999999","3","193.64734","7.1681","123.38866","31","0","780.34998","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","35159eb5-300f-48c1-b664-b6b12ef66fda","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"Jarman Impey","Midfielder","Round 19 v Port Adelaide","2529.0083","320.0","10","267.4848","8.01712","127.25637","35","0","887.14001","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","48b7449c-7b00-4728-8dcf-81959514acff","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"Jarman Impey","Midfielder","Round 19 v Port Adelaide","3420.52954","436.50000000000006","11","355.62335","8.7577","122.02377","35","0","1171.58997","1862.7099997997284","e866e05c-99e3-4cc1-a975-4c163eaf7553","48b7449c-7b00-4728-8dcf-81959514acff","b833765a-6d97-4d78-bf61-6f90988d9713"
"Jarman Impey","Midfielder","Round 19 v Port Adelaide","3247.8418","410.75000000000006","10","348.47638","8.11659","129.42617","33","0","1116.02002","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","48b7449c-7b00-4728-8dcf-81959514acff","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"Jarman Impey","Midfielder","Round 19 v Port Adelaide","3629.09277","507.28999","13","387.10547","7.68394","113.20926","56","0","1012.81","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","48b7449c-7b00-4728-8dcf-81959514acff","7a877ec2-a258-4863-b093-183a1931e54a"
"Tom Barrass","Hybrid","Round 19 v Port Adelaide","3363.61523","67.71","4","298.95654","6.60899","102.75496","41","0","1251.40002","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","6c56e5bd-2cd0-47f8-993f-dcc1d1ebce45","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"Tom Barrass","Hybrid","Round 19 v Port Adelaide","2788.44873","130.39000000000001","5","247.53998","7.26818","108.60419","32","0","987.33002","1862.7099997997284","e866e05c-99e3-4cc1-a975-4c163eaf7553","6c56e5bd-2cd0-47f8-993f-dcc1d1ebce45","b833765a-6d97-4d78-bf61-6f90988d9713"
"Tom Barrass","Hybrid","Round 19 v Port Adelaide","3060.63623","159.82","3","258.56","7.34139","107.17201","30","0","950.15002","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","6c56e5bd-2cd0-47f8-993f-dcc1d1ebce45","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"Tom Barrass","Hybrid","Round 19 v Port Adelaide","3054.0918","121.24999999999999","3","264.30518","7.50526","123.67164","27","0","1244.73999","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","6c56e5bd-2cd0-47f8-993f-dcc1d1ebce45","7a877ec2-a258-4863-b093-183a1931e54a"
"Connor Macdonald","Hybrid","Round 19 v Port Adelaide","3402.36206","394.63000999999997","11","362.11646","7.24926","138.36834","54","0","1140.29004","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","7381a6b2-b11c-4f42-85df-1b3b97b11693","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"Connor Macdonald","Hybrid","Round 19 v Port Adelaide","3339.10156","459.59000000000003","12","337.97275","7.56911","135.02503","46","0","1009.26001","1862.7099997997284","e866e05c-99e3-4cc1-a975-4c163eaf7553","7381a6b2-b11c-4f42-85df-1b3b97b11693","b833765a-6d97-4d78-bf61-6f90988d9713"
"Connor Macdonald","Hybrid","Round 19 v Port Adelaide","3339.69922","477.97","9","325.22656","7.73399","140.48681","40","0","1028.12","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","7381a6b2-b11c-4f42-85df-1b3b97b11693","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"Connor Macdonald","Hybrid","Round 19 v Port Adelaide","3734.6709","548.3","15","367.6947","7.42584","137.95582","46","0","1229.62","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","7381a6b2-b11c-4f42-85df-1b3b97b11693","7a877ec2-a258-4863-b093-183a1931e54a"
"Lloyd Meek","Hybrid","Round 19 v Port Adelaide","3083.99292","171.82","4","328.57971","6.77864","126.41992","35","0","1161.30005","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","78eb8442-e99a-445f-8154-59b764e0c73a","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"Lloyd Meek","Hybrid","Round 19 v Port Adelaide","3173.71045","60.3","1","353.6398","6.15396","120.80354","39","0","1254.90002","1862.7099997997284","e866e05c-99e3-4cc1-a975-4c163eaf7553","78eb8442-e99a-445f-8154-59b764e0c73a","b833765a-6d97-4d78-bf61-6f90988d9713"
"Lloyd Meek","Hybrid","Round 19 v Port Adelaide","3340.56982","88.68","2","353.89215","6.31448","112.71049","39","0","1199.71997","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","78eb8442-e99a-445f-8154-59b764e0c73a","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"Lloyd Meek","Hybrid","Round 19 v Port Adelaide","3107.21387","6.55","0","322.8667","5.71131","113.61136","35","0","1142.41003","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","78eb8442-e99a-445f-8154-59b764e0c73a","7a877ec2-a258-4863-b093-183a1931e54a"
"Bailey Macdonald","Hybrid","Round 19 v Port Adelaide","1800.32007","229.68","5","199.54587","8.5548","144.77457","20","0","562.73999","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","8311e970-95e1-4e14-aebd-95f6b458bc6b","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"Bailey Macdonald","Hybrid","Round 19 v Port Adelaide","3991.24365","391.34999999999997","9","441.31134","7.69921","137.75893","60","0","1348.82007","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","8311e970-95e1-4e14-aebd-95f6b458bc6b","7a877ec2-a258-4863-b093-183a1931e54a"
"Calsher Dear","Hybrid","Round 19 v Port Adelaide","3280.06006","226.55999","4","306.39618","7.75487","118.16133","49","0","1100.08008","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","8abef924-5203-4e6c-967d-b809d768e3b4","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"Calsher Dear","Hybrid","Round 19 v Port Adelaide","3062.76025","280.57999","10","263.00708","7.07562","128.30106","42","0","1022.15997","1862.7099997997284","e866e05c-99e3-4cc1-a975-4c163eaf7553","8abef924-5203-4e6c-967d-b809d768e3b4","b833765a-6d97-4d78-bf61-6f90988d9713"
"Calsher Dear","Hybrid","Round 19 v Port Adelaide","3285.72559","355.62999","12","283.94031","6.9585","126.87505","44","0","1160.84998","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","8abef924-5203-4e6c-967d-b809d768e3b4","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"James Worpel","Midfielder","Round 19 v Port Adelaide","3294.33789","260.07000000000005","7","349.88098","8.08437","130.45591","47","0","1277.46997","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","8efe86c2-4856-43ad-8822-2a8807b79d8b","7a877ec2-a258-4863-b093-183a1931e54a"
"Finn Maginness","Hybrid","Round 19 v Port Adelaide","3777.36646","252.24","8","415.52438","6.86902","127.03862","67","0","1237.35999","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","909a916f-b95d-44e4-8b9c-51b5ef5f1d35","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"Finn Maginness","Hybrid","Round 19 v Port Adelaide","4034.84473","285.71999999999997","11","437.84454","7.0642","139.36806","64","0","1444.48999","1862.7099997997284","e866e05c-99e3-4cc1-a975-4c163eaf7553","909a916f-b95d-44e4-8b9c-51b5ef5f1d35","b833765a-6d97-4d78-bf61-6f90988d9713"
"Finn Maginness","Hybrid","Round 19 v Port Adelaide","3761.22949","291.09001","10","393.26953","6.92133","128.73575","63","0","1262.41003","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","909a916f-b95d-44e4-8b9c-51b5ef5f1d35","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"Finn Maginness","Hybrid","Round 19 v Port Adelaide","3369.89746","311.65000999999995","9","349.1012","6.94732","123.71515","54","0","1037.81006","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","909a916f-b95d-44e4-8b9c-51b5ef5f1d35","7a877ec2-a258-4863-b093-183a1931e54a"
"Jai Newcombe","Hybrid","Round 19 v Port Adelaide","4154.66699","352.13","7","456.54407","7.71192","141.24874","54","0","1549.0","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","a5e3bb3d-7e57-4dff-9d50-d405f3e1a584","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"Nick Watson","Hybrid","Round 19 v Port Adelaide","2498.23438","357.39000999999996","10","237.1438","8.09642","122.29262","32","0","891.04999","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","d15ed9ce-f683-4f0e-b12f-c87e4029f11e","7a877ec2-a258-4863-b093-183a1931e54a"
"Josh Battle","Hybrid","Round 19 v Port Adelaide","4282.99121","384.28999000000005","12","440.06561","8.19994","130.84095","72","0","1323.34998","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","d906015c-707c-4176-b45b-c0b21e435310","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"Josh Battle","Hybrid","Round 19 v Port Adelaide","3275.23975","324.51998999999995","10","332.05426","7.53321","132.17715","37","0","1125.12","1862.7099997997284","e866e05c-99e3-4cc1-a975-4c163eaf7553","d906015c-707c-4176-b45b-c0b21e435310","b833765a-6d97-4d78-bf61-6f90988d9713"
"Josh Battle","Hybrid","Round 19 v Port Adelaide","3793.18066","267.86999000000003","6","354.24121","7.79733","120.43628","57","0","1158.93994","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","d906015c-707c-4176-b45b-c0b21e435310","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"Josh Battle","Hybrid","Round 19 v Port Adelaide","4081.62402","168.82999999999998","6","396.15271","7.23731","127.32594","55","0","1551.18994","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","d906015c-707c-4176-b45b-c0b21e435310","7a877ec2-a258-4863-b093-183a1931e54a"
"Calsher Dear","Hybrid","Round 19 v Port Adelaide","3472.9541","485.56999","10","294.91077","7.50971","132.22913","45","0","1103.70996","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","8abef924-5203-4e6c-967d-b809d768e3b4","7a877ec2-a258-4863-b093-183a1931e54a"
"Dylan Moore","Midfielder","Round 19 v Port Adelaide","4208.22119","614.89999","15","427.45438","8.03356","128.5568","58","0","1401.37","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","8b0242f4-3a3b-4651-949f-17da0062afba","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
"Dylan Moore","Midfielder","Round 19 v Port Adelaide","3319.60889","365.0","12","332.36713","7.48776","130.57331","42","0","1188.85999","1862.7099997997284","e866e05c-99e3-4cc1-a975-4c163eaf7553","8b0242f4-3a3b-4651-949f-17da0062afba","b833765a-6d97-4d78-bf61-6f90988d9713"
"Dylan Moore","Midfielder","Round 19 v Port Adelaide","3486.97168","434.19999","14","350.71722","7.9549","134.77","39","0","1213.91003","1889.7200000286102","e866e05c-99e3-4cc1-a975-4c163eaf7553","8b0242f4-3a3b-4651-949f-17da0062afba","3e830db8-dfe4-4227-9646-13fbd419c2cd"
"Dylan Moore","Midfielder","Round 19 v Port Adelaide","4507.03223","596.8599999999999","15","474.00183","7.20362","140.59652","70","0","1658.52002","1923.3900001049042","e866e05c-99e3-4cc1-a975-4c163eaf7553","8b0242f4-3a3b-4651-949f-17da0062afba","7a877ec2-a258-4863-b093-183a1931e54a"
"James Worpel","Midfielder","Round 19 v Port Adelaide","3004.10522","136.51","5","302.42542","6.60541","132.16089","48","0","1147.71997","1964.0599999427795","e866e05c-99e3-4cc1-a975-4c163eaf7553","8efe86c2-4856-43ad-8822-2a8807b79d8b","dffad6df-0a4d-4999-abb3-b07de04e2fd8"
